Time	ID	Xcord	Ycord	Energy	State	CNType	DNType	TaskID	Active
19.90	4	0.00	0.00	14800.000	-1	NONE	REST	0	NaN
20.00	4	0.00	0.00	14799.000	-1	NONE	REST	0	NaN
20.10	4	0.00	0.00	14798.000	-1	NONE	REST	0	NaN
20.20	4	0.00	0.00	14797.000	-1	NONE	REST	0	NaN
20.30	4	0.00	0.00	14796.000	-1	NONE	REST	0	NaN
20.40	4	0.00	0.00	14795.000	-1	NONE	REST	0	NaN
20.50	4	0.00	0.00	14794.000	-1	NONE	REST	0	NaN
20.60	4	0.00	0.00	14793.000	-1	NONE	REST	0	NaN
20.70	4	0.00	0.00	14792.000	-1	NONE	REST	0	NaN
20.80	4	0.00	0.00	14791.000	-1	NONE	REST	0	NaN
20.90	4	0.00	0.00	14790.000	-1	NONE	REST	0	NaN
21.00	4	0.00	0.00	14789.000	-1	NONE	REST	0	NaN
21.10	4	0.00	0.00	14788.000	-1	NONE	REST	0	NaN
21.20	4	0.00	0.00	14787.000	-1	NONE	REST	0	NaN
21.30	4	0.00	0.00	14786.000	-1	NONE	REST	0	NaN
21.40	4	0.00	0.00	14785.000	-1	NONE	REST	0	NaN
21.50	4	0.00	0.00	14784.000	-1	NONE	REST	0	NaN
21.60	4	0.00	0.00	14783.000	-1	NONE	REST	0	NaN
21.70	4	0.00	0.00	14782.000	-1	NONE	REST	0	NaN
21.80	4	0.00	0.00	14781.000	-1	NONE	REST	0	NaN
21.90	4	0.00	0.00	14780.000	-1	NONE	REST	0	NaN
22.00	4	0.00	0.00	14779.000	-1	NONE	REST	0	NaN
22.10	4	0.00	0.00	14778.000	-1	NONE	REST	0	NaN
22.20	4	0.00	0.00	14777.000	-1	NONE	REST	0	NaN
22.30	4	0.00	0.00	14776.000	-1	NONE	REST	0	NaN
22.40	4	0.00	0.00	14775.000	-1	NONE	REST	0	NaN
22.50	4	0.00	0.00	14774.000	-1	NONE	REST	0	NaN
22.60	4	0.00	0.00	14773.000	-1	NONE	REST	0	NaN
22.70	4	0.00	0.00	14772.000	-1	NONE	REST	0	NaN
22.80	4	0.00	0.00	14771.000	-1	NONE	REST	0	NaN
22.90	4	0.00	0.00	14770.000	-1	NONE	REST	0	NaN
23.00	4	0.00	0.00	14769.000	-1	NONE	REST	0	NaN
23.10	4	0.00	0.00	14768.000	-1	NONE	REST	0	NaN
23.20	4	0.00	0.00	14767.000	-1	NONE	REST	0	NaN
23.30	4	0.00	0.00	14766.000	-1	NONE	REST	0	NaN
23.40	4	0.00	0.00	14765.000	-1	NONE	REST	0	NaN
23.50	4	0.00	0.00	14764.000	-1	NONE	REST	0	NaN
23.60	4	0.00	0.00	14763.000	-1	NONE	REST	0	NaN
23.70	4	0.00	0.00	14762.000	-1	NONE	REST	0	NaN
23.80	4	0.00	0.00	14761.000	-1	NONE	REST	0	NaN
23.90	4	0.00	0.00	14760.000	-1	NONE	REST	0	NaN
24.00	4	0.00	0.00	14759.000	-1	NONE	REST	0	NaN
24.10	4	0.00	0.00	14758.000	-1	NONE	REST	0	NaN
24.20	4	0.00	0.00	14757.000	-1	NONE	REST	0	NaN
24.30	4	0.00	0.00	14756.000	-1	NONE	REST	0	NaN
24.40	4	0.00	0.00	14755.000	-1	NONE	REST	0	NaN
24.50	4	0.00	0.00	14754.000	-1	NONE	REST	0	NaN
24.60	4	0.00	0.00	14753.000	-1	NONE	REST	0	NaN
24.70	4	0.00	0.00	14752.000	-1	NONE	REST	0	NaN
